doc_id,segment_id,sender,source_language,target_language,lp,source,mt,reference,nr_words,severity,minor,major,critical,mqm,typology_error,error,start_index,end_index
en_de_#CLIENT-01#_default_2021-01-17-45,0,client,de,en,de_en,"Beschädigte Lieferung #NUMBER#, #PRS_ORG# Regalmodul mit Stauraum schwarz.","Damaged delivery #NUMBER#, #PRS_ORG# shelf module with storage space black.","Damaged delivery #NUMBER#, #PRS_ORG# shelving module with storage space black.",10,minor/neutral/minor/neutral,2,0,0,80.0,Omission/Source Issue/Omission/Source Issue,/ / /,54/54/68/68,55/55/69/69
en_de_#CLIENT-01#_default_2021-01-17-45,1,client,de,en,de_en,Bereits reklamiert und eine Mail von ihnen (#NAME#) erhalten,Already complained and received an email from you (#NAME#),Have already complained and receive a mail to #NAME#,9,minor/neutral,1,0,0,88.88888889,Omission/Source Issue,/,0/0,0/0
en_de_#CLIENT-01#_default_2021-01-17-45,2,agent,en,de,en_de,Good afternoon,Guten Nachmittag,"Guten Tag,",2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,3,agent,en,de,en_de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#","Vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Sie sind durch #NAME#","Vielen Dank, dass du dich mit #PRS_ORG# in Verbindung gesetzt haben. Hier ist #NAME#",15,major,0,1,0,66.66666667,Mistranslation,durch,79,84
en_de_#CLIENT-01#_default_2021-01-17-45,4,agent,en,de,en_de,"So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","Damit ich Ihnen helfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","Damit ich dir weiterhelfen kann, gebe mir bitte deine Kontodaten (vollständiger Name, E-Mail-Adresse, Anschrift und Bestellnummer).",18,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,5,client,de,en,de_en,"Hier wurde mir mitgeteilt, dass der Artikel wieder abgeholt wird",Here I was informed that the article will be picked up again,Here I was told that the article will be picked up again,12,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,6,client,de,en,de_en,"#ADDRESS#, #EMAIL#, #ADDRESS#","#ADDRESS#, #EMAIL#, #ADDRESS#","#ADDRESS#, #EMAIL#, #ADDRESS#",3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,7,client,de,en,de_en,Bestellnummer #NUMBER#,Order number #NUMBER#,Order number #NUMBER#,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,8,agent,en,de,en_de,Okay thank you - so the collection is arranged for you as per the email from #NAME#,"Okay, danke - so ist die Sammlung für Sie gemäß der E-Mail von #NAME# arrangiert","Okay, danke - die Abholung ist also gemäß der E-Mail von #NAME# für dich arrangiert",14,major,0,1,0,64.28571429,Mistranslation,Sammlung,25,33
en_de_#CLIENT-01#_default_2021-01-17-45,9,client,de,en,de_en,Ja genau.,"Yeah, exactly.","Yes, exactly.",2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,10,client,de,en,de_en,"Aber wir möchten das Regalmodul trotzdem, eben ein neues unbeschädigtes","But we still want the shelf module, just a new undamaged","But we still want the shelf module, just a new undamaged",11,minor,1,0,0,90.90909091,Omission,,56,56
en_de_#CLIENT-01#_default_2021-01-17-45,11,client,de,en,de_en,Und nicht die ganze Bestellung stornieren.,And do not cancel the whole order.,And do not cancel the whole order.,7,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,12,agent,en,de,en_de,One moment please,Einen Moment bitte,Einen Moment bitte.,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,13,agent,en,de,en_de,"So just to confirm it is the #PRS_ORG# Regalmodul mit Stauraum, Mangoholz und Schwarz?","Also nur zur Bestätigung ist es das #PRS_ORG# Regalmodul mit Stauraum, Mangoholz und Schwarz?","Nur zur Bestätigung: Gehte es um das #PRS_ORG# Regalmodul mit Stauraum, Mangoholz und Schwarz?",14,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,14,client,de,en,de_en,Genau.,Exactly.,Exactly.,1,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,15,client,de,en,de_en,Das Regalmodul #PRS_ORG# mit Stauraum Mangoholz schwarz.,The shelf module #PRS_ORG# with storage space mango wood black.,The #PRS_ORG# shelf module with storage space Mango wood black.,10,minor/minor/neutral/minor,3,0,0,70.0,Omission/Omission/Source Issue/Word Order,/ / /black,31/45/45/57,32/46/46/62
en_de_#CLIENT-01#_default_2021-01-17-45,16,agent,en,de,en_de,"Okay, so the lead time for this is 14 - 16 weeks?","Okay, die Vorlaufzeit dafür ist also 14 - 16 Wochen?","Okay, also beträgt die Vorlaufzeit dafür 14 - 16 Wochen?",9,neutral/neutral/minor/minor,2,0,0,77.77777778,Source Issue/Source Issue/Whitespace/Whitespace,/ / /,41/39/39/41,42/40/40/42
en_de_#CLIENT-01#_default_2021-01-17-45,17,agent,en,de,en_de,For a reorder,Für eine Neubestellung,Für eine Nachbestellung,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,18,client,de,en,de_en,"Hier war der untere Teil, also quasi der Teil mit Stauraum beschädigt.","Here was the lower part, so almost the part with storage space damaged.","Here the lower part was damaged, so to speak the part with storage space.",13,major/minor/critical,1,1,1,-23.07692308,Mistranslation/Omission/Word Order,so almost/ /the lower part,25/48/9,34/49/23
en_de_#CLIENT-01#_default_2021-01-17-45,19,client,de,en,de_en,Ok.,Ok.,Ok. Will everything be picked up again or only the storage space part?,1,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,20,client,de,en,de_en,Wird dann alles wieder abgeholt oder nur der Stauraum Teil?,Will everything be picked up again or just the storage part?,The whole item will be collected and a whole new item delivered to you,11,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,21,client,de,en,de_en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,Besucher hochgeladen: #ALPHANUMERIC_ID#,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,22,agent,en,de,en_de,"Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat.","Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen. Wenn es Ihnen nichts ausmacht, unseren heutigen Chat auf der Grundlage meiner Kundenservice-Fähigkeiten zu bewerten, würde ich es wirklich zu schätzen wissen. Die Bewertungsschaltfläche finden Sie in diesem Chat.","Vielen Dank, dass du dir heute Zeit genommen hast, um mit mir zu sprechen, und ich hoffe, ich habe es geschafft, deine Anfrage zu lösen. Wenn es dir nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice-Fähigkeiten zu bewerten, wüsste ich das wirklich zu schätzen. Die Bewertungsschaltfläche findest du in diesem Chat.",54,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,23,agent,en,de,en_de,I hope you have a great day and please come back to us if you need any further assistance.,"Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.","Ich wünsche dir noch einen schönen Tag und bitte melde dich, wenn du weitere Hilfe benötigst.",19,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,24,client,de,en,de_en,Of course.,Of course.,Natürlich.,2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-17-45,25,client,de,en,de_en,Klar.,Clear.,Thank you too.,1,minor,1,0,0,0.0,Mistranslation,Clear,0,5
en_de_#CLIENT-02#_default_2021-01-24-10,0,client,de,en,de_en,"Wenn ich ein Buch auf den #PRS_ORG# runtergeladen habe, kommt die Meldung Ihr #PRS_ORG# authorisiert dieses Buch nicht","When I have downloaded a book to the #PRS_ORG#, the message Your #PRS_ORG# does not authorize this book","If I download a book to the #PRS_ORG#, I receive the message ""Your #PRS_ORG# does not authorize this book.""",18,major,0,1,0,72.22222222,Omission,,103,103
en_de_#CLIENT-02#_default_2021-01-24-10,1,client,de,en,de_en,neue #ALPHANUMERIC_ID# un in #PRS_ORG# neu freigeben half nichts?,Release new #ALPHANUMERIC_ID# and in #PRS_ORG# nothing helped?,New ALPHANUMERIC_ID# and release in #PRS_ORG# didn't help at all?,8,minor/minor/neutral/minor/neutral/major/major,3,2,0,-62.5,Omission/Grammar/Source Issue/Punctuation/Source Issue/Mistranslation/Grammar,/Release/?/?/and/nothing/helped,7/0/61/61/30/47/55,8/7/62/62/33/54/61
en_de_#CLIENT-02#_default_2021-01-24-10,2,client,de,en,de_en,Tekl #PHONENUMBER#,Tekl #PHONENUMBER#,Tel #PHONENUMBER#,2,neutral/critical,0,0,1,-400.0,Source Issue/Untranslated,Tekl/Tekl,0/0,4/4
en_de_#CLIENT-02#_default_2021-01-24-10,3,client,de,en,de_en,#EMAIL#,#EMAIL#,#EMAIL#,1,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-01-24-10,4,client,de,en,de_en,"Kauf gar nicht, da ich nur über die Bücherrei ausleihe","Do not buy at all, as I only borrow through the library","I don't buy any at all, because I only borrow through the library.",12,minor/minor,2,0,0,83.33333333,Omission/Mistranslation,/through,0/36,0/43
en_de_#CLIENT-02#_default_2021-01-24-10,5,agent,en,de,en_de,Thank you for the information.,Danke für die Informationen.,Danke für die Information.,4,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-01-24-10,6,agent,en,de,en_de,I will be more than happy to assist you.,Ich helfe Ihnen gerne weiter.,Ich helfe dir sehr gerne weiter.,5,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-01-24-10,7,client,de,en,de_en,"Wenn ich ein Buch auf den #PRS_ORG# runtergeladen habe, kommt die Meldung Ihr #PRS_ORG# authorisiert dieses Buch nicht","When I have downloaded a book to the #PRS_ORG#, the message Your #PRS_ORG# does not authorize this book","If I download a book to the #PRS_ORG#, I receive the message ""Your #PRS_ORG# does not authorize this book"".",18,major,0,1,0,72.22222222,Omission,,103,103
en_de_#CLIENT-02#_default_2021-01-24-10,8,client,de,en,de_en,gibt es da Probleme?,Are there any problems?,Are there any problems?,4,,0,0,0,100.0,,,,
